_id,LOCATIONID,ASSET_ID,ASSET_NAME,TYPE,AMENITIES,ADDRESS,PHONE,URL,geometry
1027,2670,1090,WARRENDER PARK,Park,Playground,63 WARRENDER AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2670/index.html,"{""coordinates"": [[300404.0656752213, 4837227.408683835]], ""type"": ""MultiPoint""}"
1028,374,1339,HAROLD TOWN PARK,Park,None,725 CHURCH ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/374/index.html,"{""coordinates"": [[313972.0362576395, 4836983.249424165]], ""type"": ""MultiPoint""}"
1029,241,1058,TRINITY BELLWOODS PARK,Park,"Ball Diamond, Dog Off-Leash Area, Outdoor Dry Pad, Pickleball Court, Picnic Site, Playground, Tennis Court, Washroom",790 QUEEN ST W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/241/index.html,"{""coordinates"": [[311713.48259675776, 4834208.2709705755]], ""type"": ""MultiPoint""}"
1030,150,854,RANDY PADMORE PARK,Park,Playground,47 DENISON AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/150/index.html,"{""coordinates"": [[312798.83740869653, 4834433.588905865]], ""type"": ""MultiPoint""}"
1031,60,696,MCCORMICK PARK,Park,"Ball Diamond, Basketball Court, Playground",66 SHERIDAN AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/60/index.html,"{""coordinates"": [[310161.81587103225, 4834126.864020008]], ""type"": ""MultiPoint""}"
1032,181,868,RENNIE PARK,Park,"Picnic Site, Playground, Tennis Court, Washroom",1 RENNIE TER,None,https://www.toronto.ca/data/parks/prd/facilities/complex/181/index.html,"{""coordinates"": [[307039.14441547013, 4833626.615179226]], ""type"": ""MultiPoint""}"
1033,940,245,CRONIN PARK,Park,Playground,34 LORENE DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/940/index.html,"{""coordinates"": [[300234.2046344705, 4834007.504262058]], ""type"": ""MultiPoint""}"
1034,2195,1226,CASTLEFIELD PARKETTE,Park,None,621 CASTLEFIELD AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2195/index.html,"{""coordinates"": [[310906.79288718296, 4840731.443824836]], ""type"": ""MultiPoint""}"
1035,219,579,BEACHES PARK,Park,"Beach, Outdoor Fitness Equipment, Picnic Site, Playground, Tennis Court, Washroom",2075 QUEEN ST E,None,https://www.toronto.ca/data/parks/prd/facilities/complex/219/index.html,"{""coordinates"": [[321049.8029820883, 4836261.501391655]], ""type"": ""MultiPoint""}"
1036,430,45242,HUMBER SHEPPARD PARK,Park,"Playground, Sports Field",3100 WESTON RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/430/index.html,"{""coordinates"": [[301477.04862750863, 4843689.049508642]], ""type"": ""MultiPoint""}"
1037,2151,115,BLUE RIDGE PARK,Park,None,50 BLUE RIDGE RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2151/index.html,"{""coordinates"": [[314835.40036143677, 4848301.698387307]], ""type"": ""MultiPoint""}"
1038,2661,1300,FARMCREST PARKETTE,Park,None,2485 VICTORIA PARK AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2661/index.html,"{""coordinates"": [[319246.44656963786, 4847893.128359104]], ""type"": ""MultiPoint""}"
1039,626,1028,TERRAVIEW PARK,Park,"Playground, Sports Field",1625 PHARMACY AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/626/index.html,"{""coordinates"": [[319970.0604295543, 4847384.497433038]], ""type"": ""MultiPoint""}"
1040,2605,654,LUCY TOT LOT,Park,Playground,2 SNEATH AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2605/index.html,"{""coordinates"": [[322085.0368610754, 4839008.217877526]], ""type"": ""MultiPoint""}"
1041,2405,578,KENWORTHY PARK,Park,Playground,2 A KENWORTHY AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2405/index.html,"{""coordinates"": [[322270.503827494, 4838982.084877924]], ""type"": ""MultiPoint""}"
1042,2030,413,GLEDHILL PARK,Park,Playground,125 GLEDHILL AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2030/index.html,"{""coordinates"": [[320123.88120975497, 4839005.587923062]], ""type"": ""MultiPoint""}"
1043,2739,1290,EGLINTON - GILBERT PARKETTE,Park,None,504 GILBERT AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2739/index.html,"{""coordinates"": [[307724.8954166554, 4839135.014180968]], ""type"": ""MultiPoint""}"
1044,185,1479,RIDGEWOOD PARKETTE,Park,None,24 RIDGEWOOD RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/185/index.html,"{""coordinates"": [[311126.82681086834, 4839080.407114281]], ""type"": ""MultiPoint""}"
1045,227,1019,TADDLE CREEK PARK,Park,Playground,40 BEDFORD RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/227/index.html,"{""coordinates"": [[312965.3864295667, 4836669.158502998]], ""type"": ""MultiPoint""}"
1046,204,202,CLARENCE SQUARE PARK,Park,Dog Off-Leash Area,25 CLARENCE SQ,None,https://www.toronto.ca/data/parks/prd/facilities/complex/204/index.html,"{""coordinates"": [[313379.2832912214, 4833805.860004874]], ""type"": ""MultiPoint""}"
1047,410,535,IVAN FORREST GARDENS,Park,Picnic Site,131 GLEN MANOR DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/410/index.html,"{""coordinates"": [[321517.09991457575, 4836942.110259393]], ""type"": ""MultiPoint""}"
1048,2318,429,GORD AND IRENE RISK PARK,Park,Playground,2650 FINCH AVE W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2318/index.html,"{""coordinates"": [[299401.2850306851, 4845269.0122732865]], ""type"": ""MultiPoint""}"
1049,676,489,HIGHVIEW PARK,Park,"Ball Diamond, Outdoor Fitness Equipment, Sports Field, Washroom",150 HIGHVIEW AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/676/index.html,"{""coordinates"": [[324309.8214960024, 4840330.387590259]], ""type"": ""MultiPoint""}"
1050,423,849,R.V. BURGESS PARK,Park,Playground,46 THORNCLIFFE PARK DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/423/index.html,"{""coordinates"": [[317393.91572783794, 4840438.298729943]], ""type"": ""MultiPoint""}"
1051,6,680,MARIE CURTIS PARK,Park,"Beach, Dog Off-Leash Area, Outdoor Fitness Equipment, Picnic Site, Playground, Washroom",2 FORTY SECOND ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/6/index.html,"{""coordinates"": [[301258.51230469305, 4827307.949436301]], ""type"": ""MultiPoint""}"
1052,1451,205,CLIFF LUMSDON PARK,Park,None,101 LAKE SHORE DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1451/index.html,"{""coordinates"": [[304681.5427180701, 4828358.473172901]], ""type"": ""MultiPoint""}"
1053,1102,978,ST. ALBAN'S SQUARE,Park,None,90 HOWLAND AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1102/index.html,"{""coordinates"": [[312015.9695950646, 4836520.4245509785]], ""type"": ""MultiPoint""}"
1054,2420,673,MAPLE LEAF FOREVER PARK,Park,Playground,62 LAING ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2420/index.html,"{""coordinates"": [[318683.06039518013, 4835910.300508551]], ""type"": ""MultiPoint""}"
1055,559,365,FENNIMORE PARK,Park,"Ball Diamond, Playground",78 FENNIMORE CRES,None,https://www.toronto.ca/data/parks/prd/facilities/complex/559/index.html,"{""coordinates"": [[303004.4363873198, 4845076.0362278]], ""type"": ""MultiPoint""}"
1056,915,419,GLEN PARK,Park,"Pickleball Court, Playground, Tennis Court",44 A EASTGLEN CRES,None,https://www.toronto.ca/data/parks/prd/facilities/complex/915/index.html,"{""coordinates"": [[300534.56659284234, 4834542.655159924]], ""type"": ""MultiPoint""}"
1057,1707,1047,TORONTO MUSIC GARDEN,Park,None,479 QUEENS QUAY W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1707/index.html,"{""coordinates"": [[313335.4152809836, 4833006.979148565]], ""type"": ""MultiPoint""}"
1058,922,609,LORA HILL PARK,Park,"Pickleball Court, Playground, Tennis Court",36 FERNALROY BLVD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/922/index.html,"{""coordinates"": [[303603.768016213, 4833153.869340023]], ""type"": ""MultiPoint""}"
1059,199,1481,RIVERSIDE DRIVE PARKETTE,Park,None,38 SOUTH KINGSWAY,None,https://www.toronto.ca/data/parks/prd/facilities/complex/199/index.html,"{""coordinates"": [[306687.7974667822, 4833124.123276793]], ""type"": ""MultiPoint""}"
1060,195,989,ST. MARY STREET PARKETTE,Park,None,26 ST MARY ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/195/index.html,"{""coordinates"": [[313920.77725449525, 4836441.738521976]], ""type"": ""MultiPoint""}"
1061,191,986,ST. JAMES TOWN WEST PARK,Park,Playground,589 SHERBOURNE ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/191/index.html,"{""coordinates"": [[314830.241099901, 4836758.196444883]], ""type"": ""MultiPoint""}"
1062,1949,389,FROST PARK,Park,Playground,2051 KIPLING AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1949/index.html,"{""coordinates"": [[299414.72794574674, 4841526.9539392935]], ""type"": ""MultiPoint""}"
1063,1071,439,GRATTAN PARK,Park,Playground,52 GRATTAN ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1071/index.html,"{""coordinates"": [[303022.82928708184, 4840711.465004774]], ""type"": ""MultiPoint""}"
1064,879,131,BROADACRES PARK,Park,"Ball Diamond, Playground",35 CRENDON DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/879/index.html,"{""coordinates"": [[299212.92081867106, 4834124.164263699]], ""type"": ""MultiPoint""}"
1065,248,792,OSLER PLAYGROUND,Park,"Dog Off-Leash Area, Playground",123 ARGYLE ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/248/index.html,"{""coordinates"": [[311073.0467063044, 4834012.191020004]], ""type"": ""MultiPoint""}"
1066,2146,104,BIRCHVIEW BOULEVARD PARKETTE,Park,None,38 BIRCHVIEW BLVD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2146/index.html,"{""coordinates"": [[303565.6160455476, 4834171.583159177]], ""type"": ""MultiPoint""}"
1067,473,328,EDWARDS GARDENS,Park,Washroom,755 LAWRENCE AVE E,None,https://www.toronto.ca/data/parks/prd/facilities/complex/473/index.html,"{""coordinates"": [[316061.3410391147, 4843705.829177829]], ""type"": ""MultiPoint""}"
1068,2643,585,KINGSWAY GATE PARKETTE,Park,None,2 THE KINGSWAY,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2643/index.html,"{""coordinates"": [[304816.96382943867, 4834463.514079292]], ""type"": ""MultiPoint""}"
1069,976,156,CARSBROOKE PARK,Park,Playground,415 RENFORTH DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/976/index.html,"{""coordinates"": [[298609.5209262967, 4834138.572274376]], ""type"": ""MultiPoint""}"
1070,1509,370,FINCH - HUMBERLINE SPORTSFIELDS,Park,Sports Field,95 HUMBERLINE DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1509/index.html,"{""coordinates"": [[295401.28170617146, 4843722.812636441]], ""type"": ""MultiPoint""}"
1071,1035,442,GREENBELT PARK,Park,Playground,25 JESSIE DR,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1035/index.html,"{""coordinates"": [[318159.8066596425, 4843407.375183077]], ""type"": ""MultiPoint""}"
1072,3463,46582,KILGOUR PARKETTE,Park,None,1 KILGOUR RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/3463/index.html,"{""coordinates"": [[314656.1212462658, 4841841.870542018]], ""type"": ""MultiPoint""}"
1073,10,348,ETIENNE BRULE PARK,Park,"Firepit, Picnic Site, Washroom",13 CROSBY AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/10/index.html,"{""coordinates"": [[304966.7608167801, 4835092.354963719]], ""type"": ""MultiPoint""}"
1074,716,662,MAGWOOD PARK,Park,"Ball Diamond, Basketball Court, Playground",2 PASADENA GDNS,None,https://www.toronto.ca/data/parks/prd/facilities/complex/716/index.html,"{""coordinates"": [[305002.8588145531, 4835280.931929265]], ""type"": ""MultiPoint""}"
1075,446,434,GRAFTON AVENUE PARK,Park,None,23 RONCESVALLES AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/446/index.html,"{""coordinates"": [[309155.51903115516, 4833281.913193466]], ""type"": ""MultiPoint""}"
1076,1034,715,MICHAEL POWER PARK,Park,Playground,5055 DUNDAS ST W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1034/index.html,"{""coordinates"": [[302296.05826594617, 4833926.203231078]], ""type"": ""MultiPoint""}"
1077,2297,1730,ELLESMERE RESERVOIR PARK,Park,"Cricket Pitch Field, Sports Field",2950 ELLESMERE RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2297/index.html,"{""coordinates"": [[328793.8129130656, 4849501.710851276]], ""type"": ""MultiPoint""}"
1078,2541,1766,TORONTO ISLANDS - HANLAN'S POINT PARK,Park,"Beach, Firepit, Pickleball Court, Picnic Site, Playground, Washroom",9 QUEENS QUAY W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2541/index.html,"{""coordinates"": [[313669.8751756949, 4830981.816502891]], ""type"": ""MultiPoint""}"
1079,2024,1046,TORONTO ISLANDS - CENTRE ISLAND PARK,Park,"Beach, Disc Golf, Firepit, Picnic Site, Playground, Washroom",9 QUEENS QUAY W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2024/index.html,"{""coordinates"": [[315106.17491805344, 4830901.638484741]], ""type"": ""MultiPoint""}"
1080,2421,1633,BEACH SKATEPARK,Park,Skateboarding,1420 LAKE SHORE BLVD E,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2421/index.html,"{""coordinates"": [[319621.6182268858, 4835853.990497145]], ""type"": ""MultiPoint""}"
1081,2682,2032,BOB ACTON PARK,Park,Playground,45 WILLIAM HANCOX AVE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2682/index.html,"{""coordinates"": [[321496.0169549744, 4838536.364975289]], ""type"": ""MultiPoint""}"
1082,2204,1682,CHARLES STREET PARKETTE,Park,None,83 CHARLES ST E,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2204/index.html,"{""coordinates"": [[314383.1571765687, 4836632.405477465]], ""type"": ""MultiPoint""}"
1083,26,937,SERENA GUNDY PARK,Park,"Picnic Site, Washroom",58 RYKERT CRES,None,https://www.toronto.ca/data/parks/prd/facilities/complex/26/index.html,"{""coordinates"": [[316355.21194998664, 4842085.530459916]], ""type"": ""MultiPoint""}"
1084,762,1004,STRATHBURN PARK,Park,"Ball Diamond, Outdoor Dry Pad, Pickleball Court, Playground, Tennis Court",55 STRATHBURN BLVD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/762/index.html,"{""coordinates"": [[302158.22647948563, 4842464.844711567]], ""type"": ""MultiPoint""}"
1085,504,965,SMYTHE PARK,Park,"Ball Diamond, Picnic Site, Playground, Washroom",61 BLACK CREEK BLVD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/504/index.html,"{""coordinates"": [[304840.4878857051, 4837182.204593631]], ""type"": ""MultiPoint""}"
1086,2162,1520,ST. PHILLIPS ROAD PARKETTE,Park,None,98 DIXON RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2162/index.html,"{""coordinates"": [[302004.1934525011, 4840012.857151866]], ""type"": ""MultiPoint""}"
1087,1046,84,BEN NOBLEMAN PARK,Park,Playground,1075 EGLINTON AVE W,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1046/index.html,"{""coordinates"": [[310022.4180241634, 4839836.982004231]], ""type"": ""MultiPoint""}"
1088,2051,377,FLORA VOISEY PARK,Park,Playground,67 YACHTERS LANE,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2051/index.html,"{""coordinates"": [[306027.12754273013, 4831254.026625541]], ""type"": ""MultiPoint""}"
1089,2734,14063,VILLAGE GREEN PARK,Park,"Basketball Court, Playground, Sports Field",925 ALBION RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2734/index.html,"{""coordinates"": [[299673.50695299334, 4843937.154504363]], ""type"": ""MultiPoint""}"
1090,1685,568,KEELE RESERVOIR,Park,"Cricket Pitch Field, Sports Field",4995 KEELE ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/1685/index.html,"{""coordinates"": [[305434.0480404561, 4848839.765503875]], ""type"": ""MultiPoint""}"
1091,121,615,LAWTON PARKETTE,Park,None,1600 YONGE ST,None,https://www.toronto.ca/data/parks/prd/facilities/complex/121/index.html,"{""coordinates"": [[313224.32343846647, 4839098.492063682]], ""type"": ""MultiPoint""}"
1092,2419,1382,KNIGHTSWOOD RD PARK,Park,None,40 KNIGHTSWOOD RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/2419/index.html,"{""coordinates"": [[313589.0824942363, 4844417.484107274]], ""type"": ""MultiPoint""}"
1093,679,502,HORTON PARK,Park,"Playground, Sports Field",15 OSWEGO RD,None,https://www.toronto.ca/data/parks/prd/facilities/complex/679/index.html,"{""coordinates"": [[325518.2783680767, 4844076.740894135]], ""type"": ""MultiPoint""}"
